secondsToInitiallyLoadMessages
17,19	
12,88	
10,05	
6,93	
8,96	
11,31	
9,82	
14,65	
9,40	
13,74	
8,16	
13,78	
13,62	
21,11	
21,14	
18,03	
19,97	
18,34	
23,12	
21,40	
22,88	
23,93	
29,66	
29,24	
20,73	
21,27	
11,82	
8,32	
6,88	
